customer_id,segment,churn_risk,recommendation,priority,reason,score,confidence,generated_at
CUST_247,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.603709
CUST_248,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.603733
CUST_249,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.603757
CUST_250,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.603782
CUST_251,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.603806
CUST_252,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.603831
CUST_253,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.603855
CUST_254,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.603879
CUST_255,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.603904
CUST_256,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.603929
CUST_257,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.603954
CUST_258,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.603978
CUST_259,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604002
CUST_260,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604027
CUST_261,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.604051
CUST_262,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.604076
CUST_263,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.604101
CUST_264,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.604125
CUST_265,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.604150
CUST_266,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604175
CUST_267,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604199
CUST_268,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604224
CUST_269,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604248
CUST_270,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604272
CUST_271,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.604297
CUST_272,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604321
CUST_273,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604345
CUST_274,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604370
CUST_275,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.604394
CUST_276,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604418
CUST_277,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604442
CUST_278,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604467
CUST_279,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604491
CUST_280,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604515
CUST_281,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604539
CUST_282,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604565
CUST_283,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604590
CUST_284,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604614
CUST_285,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604638
CUST_286,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604663
CUST_287,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604687
CUST_288,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604712
CUST_289,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604736
CUST_290,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.604761
CUST_291,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604785
CUST_292,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604809
CUST_293,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604834
CUST_294,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604858
CUST_295,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604882
CUST_296,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.604907
CUST_297,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.604931
CUST_298,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.604956
CUST_299,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.604980
CUST_300,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605004
CUST_301,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605029
CUST_302,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605053
CUST_303,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.605077
CUST_304,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605102
CUST_305,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605126
CUST_306,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.605151
CUST_307,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605175
CUST_308,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605200
CUST_309,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605224
CUST_310,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605249
CUST_311,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605273
CUST_312,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.605297
CUST_313,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605321
CUST_314,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605346
CUST_315,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605370
CUST_316,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605394
CUST_317,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.605423
CUST_318,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605448
CUST_319,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605472
CUST_320,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605496
CUST_321,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605521
CUST_322,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605545
CUST_323,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605569
CUST_324,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605593
CUST_325,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605618
CUST_326,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.605642
CUST_327,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.605667
CUST_328,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605692
CUST_329,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605716
CUST_330,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605740
CUST_331,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605765
CUST_332,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605789
CUST_333,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605814
CUST_334,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.605838
CUST_335,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605862
CUST_336,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605886
CUST_337,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605911
CUST_338,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.605935
CUST_339,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.605959
CUST_340,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.605990
CUST_341,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606015
CUST_342,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606039
CUST_343,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606063
CUST_344,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.606087
CUST_345,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606112
CUST_346,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606136
CUST_347,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606163
CUST_348,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606187
CUST_349,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606211
CUST_350,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606236
CUST_351,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606260
CUST_352,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606284
CUST_353,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606308
CUST_354,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.606333
CUST_355,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606357
CUST_356,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606381
CUST_357,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606405
CUST_358,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606430
CUST_359,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606454
CUST_360,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606478
CUST_361,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606503
CUST_362,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.606527
CUST_363,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606551
CUST_364,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.606576
CUST_365,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606600
CUST_366,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.606624
CUST_367,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606649
CUST_368,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606673
CUST_369,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606697
CUST_370,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606722
CUST_371,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606746
CUST_372,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.606770
CUST_373,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606795
CUST_374,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606819
CUST_375,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.606843
CUST_376,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606867
CUST_377,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.606892
CUST_378,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606916
CUST_379,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.606940
CUST_380,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.606964
CUST_381,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.606989
CUST_382,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607013
CUST_383,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607037
CUST_384,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607062
CUST_385,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607086
CUST_386,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607126
CUST_387,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607153
CUST_388,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607179
CUST_389,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607203
CUST_390,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607228
CUST_391,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607253
CUST_392,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.607278
CUST_393,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607303
CUST_394,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607327
CUST_395,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607352
CUST_396,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607376
CUST_397,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607400
CUST_398,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607425
CUST_399,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.607449
CUST_400,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607473
CUST_401,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.607498
CUST_402,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607523
CUST_403,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607547
CUST_404,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607572
CUST_405,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.607596
CUST_406,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607620
CUST_407,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607644
CUST_408,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607668
CUST_409,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607693
CUST_410,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607717
CUST_411,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607741
CUST_412,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607765
CUST_413,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607790
CUST_414,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607814
CUST_415,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607838
CUST_416,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607862
CUST_417,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607889
CUST_418,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607913
CUST_419,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607938
CUST_420,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.607962
CUST_421,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.607986
CUST_422,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.608011
CUST_423,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.608035
CUST_424,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.608059
CUST_425,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.608083
CUST_426,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.608107
CUST_427,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.608132
